spp_rast,in_eez,spp_id,sciname,population,old_cat,cat,cat_score
iucn_sid_44684.csv,TRUE,44684,Plectropomus leopardus,NA,LC,LC,0
iucn_sid_46079801.csv,TRUE,46079801,Istiblennius edentulus,NA,LC,LC,0
iucn_sid_46080080.csv,TRUE,46080080,Petroscirtes mitratus,NA,LC,LC,0
iucn_sid_46080857.csv,TRUE,46080857,Carangoides bajad,NA,LC,LC,0
iucn_sid_46081422.csv,TRUE,46081422,Ulua mentalis,NA,LC,LC,0
iucn_sid_46081926.csv,TRUE,46081926,Gerres longirostris,NA,LC,LC,0
iucn_sid_46086162.csv,TRUE,46086162,Kyphosus cinerascens,NA,LC,LC,0
iucn_sid_46086190.csv,TRUE,46086190,Kyphosus vaigiensis,NA,LC,LC,0
iucn_sid_46086355.csv,TRUE,46086355,Gunnellichthys viridescens,NA,LC,LC,0
iucn_sid_46086532.csv,TRUE,46086532,Parupeneus heptacanthus,NA,LC,LC,0
iucn_sid_46086775.csv,TRUE,46086775,Upeneus tragula,NA,LC,LC,0
iucn_sid_46087000.csv,TRUE,46087000,Nemipterus peronii,NA,LC,LC,0
iucn_sid_46087813.csv,TRUE,46087813,Priacanthus blochii,NA,LC,LC,0
iucn_sid_46087863.csv,TRUE,46087863,Priacanthus hamrur,NA,LC,LC,0
iucn_sid_4615.csv,TRUE,4615,Chelonia mydas,NA,EN,EN,0.6
iucn_sid_46967817.csv,TRUE,46967817,Dermochelys coriacea,West Pacific Ocean subpopulation,CR,CR,0.8
iucn_sid_47165067.csv,TRUE,47165067,Diaphus luetkeni,NA,LC,LC,0
iucn_sid_47165363.csv,TRUE,47165363,Eustomias macrurus,NA,LC,LC,0
iucn_sid_47165538.csv,TRUE,47165538,Sudis atrox,NA,LC,LC,0
iucn_sid_47269908.csv,TRUE,47269908,Trimma cheni,NA,LC,LC,0
iucn_sid_47402970.csv,TRUE,47402970,Eviota atriventris,NA,LC,LC,0
iucn_sid_47402978.csv,TRUE,47402978,Eviota jewettae,NA,LC,LC,0
iucn_sid_47403067.csv,TRUE,47403067,Eviota pinocchioi,NA,LC,LC,0
iucn_sid_48342093.csv,TRUE,48342093,Meiacanthus atrodorsalis,NA,LC,LC,0
iucn_sid_48342105.csv,TRUE,48342105,Cirripectes auritus,NA,LC,LC,0
iucn_sid_48342111.csv,TRUE,48342111,Salarias fasciatus,NA,LC,LC,0
iucn_sid_48342115.csv,TRUE,48342115,Blenniella chrysospilos,NA,LC,LC,0
iucn_sid_48342117.csv,TRUE,48342117,Cirripectes fuscoguttatus,NA,LC,LC,0
iucn_sid_48342126.csv,TRUE,48342126,Blenniella paula,NA,LC,LC,0
iucn_sid_48342137.csv,TRUE,48342137,Exallias brevis,NA,LC,LC,0
iucn_sid_48342154.csv,TRUE,48342154,Meiacanthus grammistes,NA,LC,LC,0
iucn_sid_48342158.csv,TRUE,48342158,Meiacanthus limbatus,NA,DD,DD,NA
iucn_sid_48342162.csv,TRUE,48342162,Ecsenius sellifer,NA,LC,LC,0
iucn_sid_48342168.csv,TRUE,48342168,Omobranchus obliquus,NA,LC,LC,0
iucn_sid_48342187.csv,TRUE,48342187,Petroscirtes variabilis,NA,LC,LC,0
iucn_sid_48342209.csv,TRUE,48342209,Andamia heteroptera,NA,DD,DD,NA
iucn_sid_48342210.csv,TRUE,48342210,Cirripectes stigmaticus,NA,LC,LC,0
iucn_sid_48342213.csv,TRUE,48342213,Entomacrodus striatus,NA,LC,LC,0
iucn_sid_48342225.csv,TRUE,48342225,Petroscirtes breviceps,NA,LC,LC,0
iucn_sid_48342246.csv,TRUE,48342246,Atrosalarias fuscus,NA,LC,LC,0
iucn_sid_48342248.csv,TRUE,48342248,Cirripectes polyzona,NA,LC,LC,0
iucn_sid_48342256.csv,TRUE,48342256,Salarias patzneri,NA,LC,LC,0
iucn_sid_48342265.csv,TRUE,48342265,Entomacrodus thalassinus,NA,LC,LC,0
iucn_sid_48342274.csv,TRUE,48342274,Cirripectes perustus,NA,LC,LC,0
iucn_sid_48342292.csv,TRUE,48342292,Stanulus seychellensis,NA,LC,LC,0
iucn_sid_48342295.csv,TRUE,48342295,Meiacanthus ditrema,NA,LC,LC,0
iucn_sid_48342300.csv,TRUE,48342300,Petroscirtes thepassii,NA,LC,LC,0
iucn_sid_48342309.csv,TRUE,48342309,Petroscirtes xestus,NA,LC,LC,0
iucn_sid_48342321.csv,TRUE,48342321,Istiblennius lineatus,NA,LC,LC,0
iucn_sid_48342326.csv,TRUE,48342326,Entomacrodus sealei,NA,LC,LC,0
iucn_sid_48342333.csv,TRUE,48342333,Ecsenius midas,NA,LC,LC,0
iucn_sid_48342346.csv,TRUE,48342346,Aspidontus taeniatus,NA,LC,LC,0
iucn_sid_48342354.csv,TRUE,48342354,Salarias ramosus,NA,LC,LC,0
iucn_sid_48342359.csv,TRUE,48342359,Salarias segmentatus,NA,LC,LC,0
iucn_sid_48342366.csv,TRUE,48342366,Plagiotremus tapeinosoma,NA,LC,LC,0
iucn_sid_48342385.csv,TRUE,48342385,Ecsenius bicolor,NA,LC,LC,0
iucn_sid_48342389.csv,TRUE,48342389,Entomacrodus decussatus,NA,LC,LC,0
iucn_sid_48342402.csv,TRUE,48342402,Cirripectes variolosus,NA,LC,LC,0
iucn_sid_48342428.csv,TRUE,48342428,Cirripectes quagga,NA,LC,LC,0
iucn_sid_48342431.csv,TRUE,48342431,Blenniella interrupta,NA,LC,LC,0
iucn_sid_48342444.csv,TRUE,48342444,Atrosalarias holomelas,NA,LC,LC,0
iucn_sid_48342451.csv,TRUE,48342451,Ecsenius yaeyamaensis,NA,LC,LC,0
iucn_sid_48342456.csv,TRUE,48342456,Ecsenius opsifrontalis,NA,LC,LC,0
iucn_sid_48342473.csv,TRUE,48342473,Litobranchus fowleri,NA,LC,LC,0
iucn_sid_48342475.csv,TRUE,48342475,Praealticus labrovittatus,NA,LC,LC,0
iucn_sid_48342477.csv,TRUE,48342477,Plagiotremus rhinorhynchos,NA,LC,LC,0
iucn_sid_48342482.csv,TRUE,48342482,Istiblennius dussumieri,NA,LC,LC,0
iucn_sid_48342489.csv,TRUE,48342489,Blenniella caudolineata,NA,LC,LC,0
iucn_sid_48342513.csv,TRUE,48342513,Cirripectes castaneus,NA,LC,LC,0
iucn_sid_48342516.csv,TRUE,48342516,Salarias alboguttatus,NA,LC,LC,0
iucn_sid_48342518.csv,TRUE,48342518,Entomacrodus williamsi,NA,LC,LC,0
iucn_sid_48342521.csv,TRUE,48342521,Entomacrodus caudofasciatus,NA,LC,LC,0
iucn_sid_48342525.csv,TRUE,48342525,Aspidontus dussumieri,NA,LC,LC,0
iucn_sid_48342530.csv,TRUE,48342530,Plagiotremus laudandus,NA,LC,LC,0
iucn_sid_50902942.csv,TRUE,50902942,Uraspis helvola,NA,LC,LC,0
iucn_sid_50903119.csv,TRUE,50903119,Mulloidichthys flavolineatus,NA,LC,LC,0
iucn_sid_50903183.csv,TRUE,50903183,Upeneus vittatus,NA,LC,LC,0
iucn_sid_56852298.csv,TRUE,56852298,Kyphosus bigibbus,NA,LC,LC,0
iucn_sid_57825241.csv,TRUE,57825241,Einara edentula,NA,LC,LC,0
iucn_sid_60199.csv,TRUE,60199,Mobula tarapacana,NA,VU,VU,0.4
iucn_sid_60210.csv,TRUE,60210,Euprotomicrus bispinatus,NA,LC,LC,0
iucn_sid_60225.csv,TRUE,60225,Isurus paucus,NA,EN,EN,0.6
iucn_sid_60469175.csv,TRUE,60469175,Abyssobrotula galatheae,NA,LC,LC,0
iucn_sid_60469232.csv,TRUE,60469232,Aristostomias lunifer,NA,LC,LC,0
iucn_sid_60469264.csv,TRUE,60469264,Bassozetus levistomatus,NA,LC,LC,0
iucn_sid_60469375.csv,TRUE,60469375,Bathophilus schizochirus,NA,LC,LC,0
iucn_sid_60469615.csv,TRUE,60469615,Caulophryne pelagica,NA,DD,DD,NA
iucn_sid_60469670.csv,TRUE,60469670,Centrophryne spinulosa,NA,LC,LC,0
iucn_sid_60470092.csv,TRUE,60470092,Diaphus problematicus,NA,LC,LC,0
iucn_sid_60470418.csv,TRUE,60470418,Eustomias satterleei,NA,LC,LC,0
iucn_sid_60470422.csv,TRUE,60470422,Eustomias simplex,NA,LC,LC,0
iucn_sid_60470687.csv,TRUE,60470687,Gigantactis vanhoeffeni,NA,DD,DD,NA
iucn_sid_60471792.csv,TRUE,60471792,Kali kerberti,NA,LC,LC,0
iucn_sid_60471877.csv,TRUE,60471877,Lamprogrammus brunswigi,NA,LC,LC,0
iucn_sid_60471901.csv,TRUE,60471901,Lamprogrammus niger,NA,LC,LC,0
iucn_sid_60475627.csv,TRUE,60475627,Macrouroides inflaticeps,NA,LC,LC,0
iucn_sid_60481655.csv,TRUE,60481655,Mesobius berryi,NA,LC,LC,0
iucn_sid_60481914.csv,TRUE,60481914,Neoceratias spinifer,NA,LC,LC,0
iucn_sid_60483083.csv,TRUE,60483083,Pseudoscopelus altipinnis,NA,LC,LC,0
iucn_sid_60483092.csv,TRUE,60483092,Pseudoscopelus scutatus,NA,LC,LC,0
iucn_sid_60483177.csv,TRUE,60483177,Rhynchactis macrothrix,NA,DD,DD,NA
iucn_sid_60483273.csv,TRUE,60483273,Rondeletia loricata,NA,LC,LC,0
iucn_sid_61213.csv,TRUE,61213,Oligolepis acutipennis,NA,DD,DD,NA
iucn_sid_61250.csv,TRUE,61250,Lutjanus argentimaculatus,NA,LC,LC,0
iucn_sid_61338.csv,TRUE,61338,Epinephelus malabaricus,NA,LC,LC,0
iucn_sid_61339.csv,TRUE,61339,Epinephelus polyphekadion,NA,VU,VU,0.4
iucn_sid_63571.csv,TRUE,63571,Bolbometopon muricatum,NA,VU,VU,0.4
iucn_sid_64411.csv,TRUE,64411,Plectropomus areolatus,NA,VU,VU,0.4
iucn_sid_64412.csv,TRUE,64412,Plectropomus laevis,NA,LC,LC,0
iucn_sid_67852269.csv,TRUE,67852269,Saurida gracilis,NA,LC,LC,0
iucn_sid_67852930.csv,TRUE,67852930,Saurida nebulosa,NA,LC,LC,0
iucn_sid_67853143.csv,TRUE,67853143,Synodus binotatus,NA,LC,LC,0
iucn_sid_67853390.csv,TRUE,67853390,Synodus dermatogenys,NA,LC,LC,0
iucn_sid_67853451.csv,TRUE,67853451,Synodus jaculum,NA,LC,LC,0
iucn_sid_67856085.csv,TRUE,67856085,Synodus variegatus,NA,LC,LC,0
iucn_sid_67869125.csv,TRUE,67869125,Myripristis adusta,NA,LC,LC,0
iucn_sid_67869551.csv,TRUE,67869551,Myripristis amaena,NA,LC,LC,0
iucn_sid_67869566.csv,TRUE,67869566,Myripristis berndti,NA,LC,LC,0
iucn_sid_67869958.csv,TRUE,67869958,Myripristis chryseres,NA,LC,LC,0
iucn_sid_67870015.csv,TRUE,67870015,Myripristis hexagona,NA,LC,LC,0
iucn_sid_67871020.csv,TRUE,67871020,Myripristis kuntee,NA,LC,LC,0
iucn_sid_67871036.csv,TRUE,67871036,Myripristis murdjan,NA,LC,LC,0
iucn_sid_67871084.csv,TRUE,67871084,Myripristis violacea,NA,LC,LC,0
iucn_sid_67871116.csv,TRUE,67871116,Myripristis vittata,NA,LC,LC,0
iucn_sid_67871136.csv,TRUE,67871136,Myripristis woodsi,NA,LC,LC,0
iucn_sid_67871143.csv,TRUE,67871143,Neoniphon argenteus,NA,LC,LC,0
iucn_sid_67871203.csv,TRUE,67871203,Neoniphon aurolineatus,NA,LC,LC,0
iucn_sid_67871260.csv,TRUE,67871260,Neoniphon opercularis,NA,LC,LC,0
iucn_sid_67871355.csv,TRUE,67871355,Neoniphon sammara,NA,LC,LC,0
iucn_sid_67899637.csv,TRUE,67899637,Ostichthys kaianus,NA,LC,LC,0
iucn_sid_67899991.csv,TRUE,67899991,Plectrypops lima,NA,LC,LC,0
iucn_sid_67900607.csv,TRUE,67900607,Sargocentron caudimaculatum,NA,LC,LC,0
iucn_sid_67901205.csv,TRUE,67901205,Sargocentron diadema,NA,LC,LC,0
iucn_sid_67901306.csv,TRUE,67901306,Sargocentron dorsomaculatum,NA,LC,LC,0
iucn_sid_67902088.csv,TRUE,67902088,Sargocentron iota,NA,LC,LC,0
iucn_sid_67902103.csv,TRUE,67902103,Sargocentron ittodai,NA,LC,LC,0
iucn_sid_67902657.csv,TRUE,67902657,Sargocentron melanospilos,NA,LC,LC,0
iucn_sid_67902908.csv,TRUE,67902908,Sargocentron microstoma,NA,LC,LC,0
iucn_sid_67902985.csv,TRUE,67902985,Sargocentron punctatissimum,NA,LC,LC,0
iucn_sid_67903042.csv,TRUE,67903042,Sargocentron spiniferum,NA,LC,LC,0
iucn_sid_67903124.csv,TRUE,67903124,Sargocentron tiere,NA,LC,LC,0
iucn_sid_67903149.csv,TRUE,67903149,Sargocentron tiereoides,NA,LC,LC,0
iucn_sid_67903174.csv,TRUE,67903174,Sargocentron violaceum,NA,LC,LC,0
iucn_sid_67905401.csv,TRUE,67905401,Discotrema crinophilum,NA,LC,LC,0
iucn_sid_67905470.csv,TRUE,67905470,Lepadichthys bolini,NA,LC,LC,0
iucn_sid_67905489.csv,TRUE,67905489,Lepadichthys caritus,NA,LC,LC,0
iucn_sid_67966271.csv,TRUE,67966271,Scopelosaurus smithii,NA,LC,LC,0
iucn_sid_67968894.csv,TRUE,67968894,Antennatus nummifer,NA,LC,LC,0
iucn_sid_67996575.csv,TRUE,67996575,Amblycirrhitus bimacula,NA,LC,LC,0
iucn_sid_67997172.csv,TRUE,67997172,Cirrhitichthys aprinus,NA,LC,LC,0
iucn_sid_67997318.csv,TRUE,67997318,Cirrhitichthys falco,NA,LC,LC,0
iucn_sid_67997668.csv,TRUE,67997668,Cirrhitichthys oxycephalus,NA,LC,LC,0
iucn_sid_67997787.csv,TRUE,67997787,Cirrhitus pinnulatus,NA,LC,LC,0
iucn_sid_67997808.csv,TRUE,67997808,Cyprinocirrhites polyactis,NA,LC,LC,0
iucn_sid_67997854.csv,TRUE,67997854,Oxycirrhites typus,NA,LC,LC,0
iucn_sid_67997869.csv,TRUE,67997869,Paracirrhites arcatus,NA,LC,LC,0
iucn_sid_67997879.csv,TRUE,67997879,Paracirrhites forsteri,NA,LC,LC,0
iucn_sid_67997886.csv,TRUE,67997886,Paracirrhites hemistictus,NA,LC,LC,0
iucn_sid_68000804.csv,TRUE,68000804,Limnichthys nitidus,NA,LC,LC,0
iucn_sid_68001146.csv,TRUE,68001146,Calumia profunda,NA,LC,LC,0
iucn_sid_68324528.csv,TRUE,68324528,Gerres erythrourus,NA,LC,LC,0
iucn_sid_68324675.csv,TRUE,68324675,Gerres oblongus,NA,LC,LC,0
iucn_sid_68325526.csv,TRUE,68325526,Acentrogobius caninus,NA,LC,LC,0
iucn_sid_68326585.csv,TRUE,68326585,Ancistrogobius yanoi,NA,LC,LC,0
iucn_sid_68328401.csv,TRUE,68328401,Bryaninops isis,NA,LC,LC,0
iucn_sid_68328587.csv,TRUE,68328587,Cabillus lacertops,NA,LC,LC,0
iucn_sid_68329897.csv,TRUE,68329897,Eviota occasa,NA,LC,LC,0
iucn_sid_68329954.csv,TRUE,68329954,Eviota piperata,NA,LC,LC,0
iucn_sid_68330520.csv,TRUE,68330520,Gnatholepis ophthalmotaenia,NA,LC,LC,0
iucn_sid_68332344.csv,TRUE,68332344,Koumansetta hectori,NA,LC,LC,0
iucn_sid_68332472.csv,TRUE,68332472,Koumansetta rainfordi,NA,LC,LC,0
iucn_sid_68332934.csv,TRUE,68332934,Paratrypauchen microcephalus,NA,LC,LC,0
iucn_sid_68332983.csv,TRUE,68332983,Pleurosicya labiata,NA,LC,LC,0
iucn_sid_68333251.csv,TRUE,68333251,Trimma caudipunctatum,NA,DD,DD,NA
iucn_sid_68333307.csv,TRUE,68333307,Tryssogobius sarah,NA,LC,LC,0
iucn_sid_68377359.csv,TRUE,68377359,Kraemeria cunicularia,NA,LC,LC,0
iucn_sid_68398868.csv,TRUE,68398868,Lutjanus timoriensis,NA,LC,LC,0
iucn_sid_6909.csv,TRUE,6909,Dugong dugon,NA,VU,VU,0.4
iucn_sid_69128053.csv,TRUE,69128053,Gunnellichthys curiosus,NA,LC,LC,0
iucn_sid_69128107.csv,TRUE,69128107,Gunnellichthys pleurotaenia,NA,LC,LC,0
iucn_sid_69128289.csv,TRUE,69128289,Gunnellichthys monostigma,NA,LC,LC,0
iucn_sid_69128478.csv,TRUE,69128478,Nemateleotris decora,NA,LC,LC,0
iucn_sid_69128541.csv,TRUE,69128541,Nemateleotris helfrichi,NA,LC,LC,0
iucn_sid_69130229.csv,TRUE,69130229,Parioglossus nudus,NA,LC,LC,0
iucn_sid_69130320.csv,TRUE,69130320,Paragunnellichthys seychellensis,NA,LC,LC,0
iucn_sid_69179175.csv,TRUE,69179175,Ptereleotris brachyptera,NA,DD,DD,NA
iucn_sid_69179838.csv,TRUE,69179838,Ptereleotris evides,NA,LC,LC,0
iucn_sid_69180312.csv,TRUE,69180312,Ptereleotris grammica,NA,LC,LC,0
iucn_sid_69181442.csv,TRUE,69181442,Ptereleotris heteroptera,NA,LC,LC,0
iucn_sid_69181519.csv,TRUE,69181519,Ptereleotris zebra,NA,LC,LC,0
iucn_sid_69181884.csv,TRUE,69181884,Mulloidichthys vanicolensis,NA,LC,LC,0
iucn_sid_69181934.csv,TRUE,69181934,Parupeneus barberinoides,NA,LC,LC,0
iucn_sid_69181941.csv,TRUE,69181941,Parupeneus barberinus,NA,LC,LC,0
iucn_sid_69181969.csv,TRUE,69181969,Parupeneus ciliatus,NA,LC,LC,0
iucn_sid_69182011.csv,TRUE,69182011,Parupeneus cyclostomus,NA,LC,LC,0
iucn_sid_69182614.csv,TRUE,69182614,Parupeneus indicus,NA,LC,LC,0
iucn_sid_69182861.csv,TRUE,69182861,Parupeneus pleurostigma,NA,LC,LC,0
iucn_sid_69538589.csv,TRUE,69538589,Upeneus taeniopterus,NA,LC,LC,0
iucn_sid_69539262.csv,TRUE,69539262,Nemipterus furcosus,NA,LC,LC,0
iucn_sid_69539271.csv,TRUE,69539271,Nemipterus hexodon,NA,LC,LC,0
iucn_sid_69539322.csv,TRUE,69539322,Pentapodus aureofasciatus,NA,LC,LC,0
iucn_sid_69539343.csv,TRUE,69539343,Pentapodus caninus,NA,LC,LC,0
iucn_sid_69539356.csv,TRUE,69539356,Pentapodus nagasakiensis,NA,LC,LC,0
iucn_sid_69539374.csv,TRUE,69539374,Pentapodus trivittatus,NA,LC,LC,0
iucn_sid_69539421.csv,TRUE,69539421,Scolopsis affinis,NA,LC,LC,0
iucn_sid_69539499.csv,TRUE,69539499,Scolopsis bilineata,NA,LC,LC,0
iucn_sid_69539506.csv,TRUE,69539506,Scolopsis ciliata,NA,LC,LC,0
iucn_sid_69539564.csv,TRUE,69539564,Scolopsis lineata,NA,LC,LC,0
iucn_sid_69539571.csv,TRUE,69539571,Scolopsis margaritifera,NA,LC,LC,0
iucn_sid_69539597.csv,TRUE,69539597,Scolopsis monogramma,NA,LC,LC,0
iucn_sid_69539604.csv,TRUE,69539604,Scolopsis taenioptera,NA,LC,LC,0
iucn_sid_69539611.csv,TRUE,69539611,Scolopsis temporalis,NA,LC,LC,0
iucn_sid_69539627.csv,TRUE,69539627,Scolopsis trilineata,NA,LC,LC,0
iucn_sid_69544768.csv,TRUE,69544768,Opistognathus solorensis,NA,LC,LC,0
iucn_sid_69544771.csv,TRUE,69544771,Opistognathus variabilis,NA,LC,LC,0
iucn_sid_69583335.csv,TRUE,69583335,Amsichthys knighti,NA,LC,LC,0
iucn_sid_69583371.csv,TRUE,69583371,Manonichthys polynemus,NA,DD,DD,NA
iucn_sid_69583393.csv,TRUE,69583393,Pictichromis paccagnellae,NA,LC,LC,0
iucn_sid_69583400.csv,TRUE,69583400,Pictichromis porphyrea,NA,LC,LC,0
iucn_sid_69583407.csv,TRUE,69583407,Pseudochromis bitaeniatus,NA,LC,LC,0
iucn_sid_69583414.csv,TRUE,69583414,Pseudochromis cyanotaenia,NA,LC,LC,0
iucn_sid_69583417.csv,TRUE,69583417,Pseudochromis fuscus,NA,LC,LC,0
iucn_sid_69583426.csv,TRUE,69583426,Pseudochromis marshallensis,NA,LC,LC,0
iucn_sid_69583439.csv,TRUE,69583439,Pseudochromis pylei,NA,DD,DD,NA
iucn_sid_69583442.csv,TRUE,69583442,Pseudochromis tapeinosoma,NA,LC,LC,0
iucn_sid_69583447.csv,TRUE,69583447,Pseudoplesiops annae,NA,LC,LC,0
iucn_sid_69583460.csv,TRUE,69583460,Pseudoplesiops rosae,NA,LC,LC,0
iucn_sid_69583463.csv,TRUE,69583463,Pseudoplesiops typus,NA,LC,LC,0
iucn_sid_69584035.csv,TRUE,69584035,Aporops bilinearis,NA,LC,LC,0
iucn_sid_69584048.csv,TRUE,69584048,Aulacocephalus temminckii,NA,LC,LC,0
iucn_sid_69584098.csv,TRUE,69584098,Belonoperca chabanaudi,NA,LC,LC,0
iucn_sid_69584403.csv,TRUE,69584403,Diploprion bifasciatum,NA,LC,LC,0
iucn_sid_69584408.csv,TRUE,69584408,Grammistes sexlineatus,NA,LC,LC,0
iucn_sid_69584417.csv,TRUE,69584417,Grammistops ocellatus,NA,LC,LC,0
iucn_sid_69584428.csv,TRUE,69584428,Liopropoma collettei,NA,LC,LC,0
iucn_sid_69584488.csv,TRUE,69584488,Liopropoma latifasciatum,NA,LC,LC,0
iucn_sid_69584519.csv,TRUE,69584519,Liopropoma lemniscatum,NA,LC,LC,0
iucn_sid_69584560.csv,TRUE,69584560,Liopropoma mitratum,NA,LC,LC,0
iucn_sid_69584566.csv,TRUE,69584566,Liopropoma multilineatum,NA,LC,LC,0
iucn_sid_69584835.csv,TRUE,69584835,Liopropoma susumi,NA,LC,LC,0
iucn_sid_69585696.csv,TRUE,69585696,Liopropoma tonstrinum,NA,LC,LC,0
iucn_sid_69586094.csv,TRUE,69586094,Luzonichthys waitei,NA,LC,LC,0
iucn_sid_69586372.csv,TRUE,69586372,Luzonichthys whitleyi,NA,LC,LC,0
iucn_sid_69586671.csv,TRUE,69586671,Odontanthias borbonius,NA,LC,LC,0
iucn_sid_69588014.csv,TRUE,69588014,Plectranthias fourmanoiri,NA,LC,LC,0
iucn_sid_69588731.csv,TRUE,69588731,Plectranthias kamii,NA,LC,LC,0
iucn_sid_69588828.csv,TRUE,69588828,Plectranthias longimanus,NA,LC,LC,0
iucn_sid_69588906.csv,TRUE,69588906,Plectranthias nanus,NA,LC,LC,0
iucn_sid_69588952.csv,TRUE,69588952,Plectranthias rubrifasciatus,NA,LC,LC,0
iucn_sid_69588992.csv,TRUE,69588992,Plectranthias winniensis,NA,LC,LC,0
iucn_sid_69589017.csv,TRUE,69589017,Pogonoperca punctata,NA,LC,LC,0
iucn_sid_69589636.csv,TRUE,69589636,Pseudanthias bartlettorum,NA,LC,LC,0
iucn_sid_69590149.csv,TRUE,69590149,Pseudanthias bicolor,NA,LC,LC,0
iucn_sid_69590390.csv,TRUE,69590390,Pseudanthias calloura,NA,LC,LC,0
iucn_sid_69590668.csv,TRUE,69590668,Pseudanthias cooperi,NA,LC,LC,0
iucn_sid_69590742.csv,TRUE,69590742,Pseudanthias dispar,NA,LC,LC,0
iucn_sid_69590801.csv,TRUE,69590801,Pseudanthias engelhardi,NA,LC,LC,0
iucn_sid_69590843.csv,TRUE,69590843,Pseudanthias flavoguttatus,NA,LC,LC,0
iucn_sid_69590936.csv,TRUE,69590936,Pseudanthias gibbosus,NA,LC,LC,0
iucn_sid_69590993.csv,TRUE,69590993,Pseudanthias huchtii,NA,LC,LC,0
iucn_sid_69591007.csv,TRUE,69591007,Pseudanthias hypselosoma,NA,LC,LC,0
iucn_sid_69591014.csv,TRUE,69591014,Pseudanthias lori,NA,LC,LC,0
iucn_sid_69591045.csv,TRUE,69591045,Pseudanthias luzonensis,NA,LC,LC,0
iucn_sid_69591538.csv,TRUE,69591538,Pseudanthias parvirostris,NA,LC,LC,0
iucn_sid_69591554.csv,TRUE,69591554,Pseudanthias pascalus,NA,LC,LC,0
iucn_sid_69591683.csv,TRUE,69591683,Pseudanthias randalli,NA,LC,LC,0
iucn_sid_69591708.csv,TRUE,69591708,Pseudanthias rubrizonatus,NA,LC,LC,0
iucn_sid_69591773.csv,TRUE,69591773,Pseudanthias smithvanizi,NA,LC,LC,0
iucn_sid_69591800.csv,TRUE,69591800,Pseudanthias squamipinnis,NA,LC,LC,0
iucn_sid_69591878.csv,TRUE,69591878,Pseudanthias tuka,NA,LC,LC,0
iucn_sid_69592012.csv,TRUE,69592012,Pseudogramma pectoralis,NA,LC,LC,0
iucn_sid_69592021.csv,TRUE,69592021,Pseudogramma polyacantha,NA,LC,LC,0
iucn_sid_69592071.csv,TRUE,69592071,Serranocirrhitus latus,NA,LC,LC,0
iucn_sid_69689070.csv,TRUE,69689070,Siganus argenteus,NA,LC,LC,0
iucn_sid_69689242.csv,TRUE,69689242,Siganus corallinus,NA,LC,LC,0
iucn_sid_69689424.csv,TRUE,69689424,Siganus doliatus,NA,LC,LC,0
iucn_sid_69689554.csv,TRUE,69689554,Siganus fuscescens,NA,LC,LC,0
iucn_sid_69689777.csv,TRUE,69689777,Siganus guttatus,NA,LC,LC,0
iucn_sid_69690025.csv,TRUE,69690025,Siganus lineatus,NA,LC,LC,0
iucn_sid_69738690.csv,TRUE,69738690,Siganus puellus,NA,LC,LC,0
iucn_sid_69738727.csv,TRUE,69738727,Siganus punctatissimus,NA,LC,LC,0
iucn_sid_69738738.csv,TRUE,69738738,Siganus punctatus,NA,LC,LC,0
iucn_sid_69738881.csv,TRUE,69738881,Siganus spinus,NA,LC,LC,0
iucn_sid_69738933.csv,TRUE,69738933,Siganus vulpinus,NA,LC,LC,0
iucn_sid_69739558.csv,TRUE,69739558,Trichonotus elegans,NA,LC,LC,0
iucn_sid_69739648.csv,TRUE,69739648,Trichonotus setiger,NA,LC,LC,0
iucn_sid_69739816.csv,TRUE,69739816,Paraxenisthmus cerberusi,NA,DD,DD,NA
iucn_sid_69741115.csv,TRUE,69741115,Zanclus cornutus,NA,LC,LC,0
iucn_sid_7135.csv,TRUE,7135,Eleotris melanosoma,NA,LC,LC,0
iucn_sid_71711344.csv,TRUE,71711344,Stegostoma fasciatum,Eastern Indonesian-Oceania subpopulation,NT,NT,0.2
iucn_sid_75155263.csv,TRUE,75155263,Encrasicholina heteroloba,NA,LC,LC,0
iucn_sid_75155303.csv,TRUE,75155303,Encrasicholina punctifer,NA,LC,LC,0
iucn_sid_7858.csv,TRUE,7858,Epinephelus lanceolatus,NA,DD,DD,NA
iucn_sid_8005.csv,TRUE,8005,Eretmochelys imbricata,NA,CR,CR,0.8
iucn_sid_8551.csv,TRUE,8551,Feresa attenuata,NA,LC,LC,0
iucn_sid_9249.csv,TRUE,9249,Globicephala macrorhynchus,NA,LC,LC,0
iucn_sid_9461.csv,TRUE,9461,Grampus griseus,NA,LC,LC,0
iucn_sid_95569528.csv,TRUE,95569528,Atherinomorus duodecimalis,NA,LC,LC,0
iucn_sid_95999331.csv,TRUE,95999331,Trimma capostriatum,NA,LC,LC,0
iucn_sid_96018882.csv,TRUE,96018882,Pteropsaron springeri,NA,LC,LC,0
iucn_sid_97780757.csv,TRUE,97780757,Vanderhorstia phaeostictus,NA,DD,DD,NA
iucn_sid_97780868.csv,TRUE,97780868,Lotilia klausewitzi,NA,LC,LC,0
iucn_sid_98838439.csv,TRUE,98838439,Spratelloides delicatulus,NA,LC,LC,0
